Date,New Cases,Lockdown,Temp_0,Temp_1,Temp_2,Temp_3,Temp_4,Temp_5,Temp_6,Temp_7,Temp_8,Temp_9,Temp_10,Temp_11,Temp_12,Temp_13,Temp_14,RH_0,RH_1,RH_2,RH_3,RH_4,RH_5,RH_6,RH_7,RH_8,RH_9,RH_10,RH_11,RH_12,RH_13,RH_14
14-03-2020,5.0,0.0,27.0,25.0,24.0,24.0,24.0,25.0,26.0,23.0,21.0,24.0,24.0,26.0,27.0,26.0,27.0,26.0,51.0,59.0,58.0,60.0,42.0,48.0,57.0,63.0,50.0,49.0,34.0,33.0,33.0,29.0
15-03-2020,0.0,0.0,28.0,27.0,25.0,24.0,24.0,24.0,25.0,26.0,23.0,21.0,24.0,24.0,26.0,27.0,26.0,22.0,26.0,51.0,59.0,58.0,60.0,42.0,48.0,57.0,63.0,50.0,49.0,34.0,33.0,33.0
16-03-2020,1.0,0.0,29.0,28.0,27.0,25.0,24.0,24.0,24.0,25.0,26.0,23.0,21.0,24.0,24.0,26.0,27.0,30.0,22.0,26.0,51.0,59.0,58.0,60.0,42.0,48.0,57.0,63.0,50.0,49.0,34.0,33.0
17-03-2020,1.0,0.0,29.0,29.0,28.0,27.0,25.0,24.0,24.0,24.0,25.0,26.0,23.0,21.0,24.0,24.0,26.0,29.0,30.0,22.0,26.0,51.0,59.0,58.0,60.0,42.0,48.0,57.0,63.0,50.0,49.0,34.0
18-03-2020,2.0,0.0,30.0,29.0,29.0,28.0,27.0,25.0,24.0,24.0,24.0,25.0,26.0,23.0,21.0,24.0,24.0,32.0,29.0,30.0,22.0,26.0,51.0,59.0,58.0,60.0,42.0,48.0,57.0,63.0,50.0,49.0
19-03-2020,0.0,0.0,29.0,30.0,29.0,29.0,28.0,27.0,25.0,24.0,24.0,24.0,25.0,26.0,23.0,21.0,24.0,24.0,32.0,29.0,30.0,22.0,26.0,51.0,59.0,58.0,60.0,42.0,48.0,57.0,63.0,50.0
20-03-2020,2.0,0.0,26.0,29.0,30.0,29.0,29.0,28.0,27.0,25.0,24.0,24.0,24.0,25.0,26.0,23.0,21.0,25.0,24.0,32.0,29.0,30.0,22.0,26.0,51.0,59.0,58.0,60.0,42.0,48.0,57.0,63.0
21-03-2020,2.0,0.0,26.0,26.0,29.0,30.0,29.0,29.0,28.0,27.0,25.0,24.0,24.0,24.0,25.0,26.0,23.0,33.0,25.0,24.0,32.0,29.0,30.0,22.0,26.0,51.0,59.0,58.0,60.0,42.0,48.0,57.0
22-03-2020,4.0,0.0,29.0,26.0,26.0,29.0,30.0,29.0,29.0,28.0,27.0,25.0,24.0,24.0,24.0,25.0,26.0,40.0,33.0,25.0,24.0,32.0,29.0,30.0,22.0,26.0,51.0,59.0,58.0,60.0,42.0,48.0
23-03-2020,1.0,0.0,30.0,29.0,26.0,26.0,29.0,30.0,29.0,29.0,28.0,27.0,25.0,24.0,24.0,24.0,25.0,35.0,40.0,33.0,25.0,24.0,32.0,29.0,30.0,22.0,26.0,51.0,59.0,58.0,60.0,42.0
