diagnosed_date,detected_state,Temp_0,Temp_1,Temp_2,Temp_3,Temp_4,Temp_5,Temp_6,Temp_7,Temp_8,Temp_9,Temp_10,Temp_11,Temp_12,Temp_13,Temp_14,RH_0,RH_1,RH_2,RH_3,RH_4,RH_5,RH_6,RH_7,RH_8,RH_9,RH_10,RH_11,RH_12,RH_13,RH_14,China,USA,Middle_East,Europe_Ex_Italy,Italy,South_East_Asia,newCases,Recovered,Deceased,Lockdown
02-04-2020,Maharashtra,31.0,30.0,31.0,31.0,30.0,30.0,30.0,30.0,29.0,31.0,30.0,29.0,26.0,29.0,30.0,20.0,19.0,28.0,32.0,33.0,40.0,46.0,45.0,34.0,23.0,25.0,27.0,25.0,17.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,3.0,8.0,1.0
07-04-2020,Maharashtra,30.0,32.0,33.0,32.0,32.0,31.0,30.0,31.0,31.0,30.0,30.0,30.0,30.0,29.0,31.0,20.0,18.0,23.0,23.0,18.0,20.0,19.0,28.0,32.0,33.0,40.0,46.0,45.0,34.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,9.0,12.0,1.0
07-04-2020,Maharashtra,30.0,32.0,33.0,32.0,32.0,31.0,30.0,31.0,31.0,30.0,30.0,30.0,30.0,29.0,31.0,20.0,18.0,23.0,23.0,18.0,20.0,19.0,28.0,32.0,33.0,40.0,46.0,45.0,34.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,9.0,12.0,1.0
27-03-2020,Maharashtra,33.0,31.0,32.0,31.0,31.0,29.0,30.0,28.0,28.0,29.0,30.0,28.0,28.0,28.0,29.0,29.0,30.0,25.0,28.0,27.0,35.0,36.0,43.0,52.0,42.0,32.0,31.0,44.0,65.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,18.0,1.0,1.0
04-04-2020,Maharashtra,34.0,33.0,33.0,32.0,32.0,32.0,32.0,30.0,31.0,31.0,32.0,31.0,30.0,33.0,29.0,26.0,19.0,17.0,18.0,27.0,31.0,34.0,41.0,33.0,38.0,33.0,32.0,18.0,18.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,148.0,2.0,6.0,1.0
29-03-2020,Maharashtra,32.0,31.0,31.0,32.0,31.0,32.0,31.0,31.0,28.0,29.0,32.0,31.0,30.0,29.0,28.0,29.0,37.0,42.0,42.0,31.0,21.0,19.0,20.0,19.0,16.0,21.0,39.0,26.0,19.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,1.0,1.0
04-04-2020,Maharashtra,34.0,33.0,32.0,32.0,33.0,34.0,32.0,31.0,31.0,32.0,31.0,32.0,31.0,31.0,28.0,26.0,15.0,17.0,16.0,25.0,29.0,29.0,37.0,42.0,42.0,31.0,21.0,19.0,20.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,148.0,2.0,6.0,1.0
06-04-2020,Maharashtra,33.0,35.0,33.0,35.0,34.0,31.0,31.0,31.0,31.0,30.0,32.0,30.0,30.0,32.0,31.0,17.0,17.0,23.0,17.0,19.0,17.0,28.0,32.0,34.0,40.0,40.0,43.0,36.0,26.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,14.0,7.0,1.0
27-03-2020,Maharashtra,31.0,31.0,27.0,30.0,30.0,30.0,29.0,29.0,30.0,30.0,30.0,30.0,31.0,29.0,26.0,50.0,55.0,57.0,42.0,41.0,41.0,33.0,28.0,39.0,46.0,45.0,40.0,33.0,32.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,18.0,1.0,1.0
30-03-2020,Maharashtra,32.0,31.0,32.0,31.0,31.0,27.0,30.0,30.0,30.0,29.0,29.0,30.0,30.0,30.0,30.0,40.0,39.0,39.0,50.0,55.0,57.0,42.0,41.0,41.0,33.0,28.0,39.0,46.0,45.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,14.0,2.0,1.0
04-04-2020,Maharashtra,31.0,32.0,32.0,32.0,32.0,34.0,31.0,31.0,31.0,30.0,29.0,30.0,30.0,31.0,28.0,25.0,23.0,21.0,25.0,26.0,26.0,30.0,36.0,29.0,36.0,38.0,38.0,23.0,20.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,148.0,2.0,6.0,1.0
04-04-2020,Maharashtra,31.0,32.0,32.0,32.0,32.0,34.0,31.0,31.0,31.0,30.0,29.0,30.0,30.0,31.0,28.0,25.0,23.0,21.0,25.0,26.0,26.0,30.0,36.0,29.0,36.0,38.0,38.0,23.0,20.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,148.0,2.0,6.0,1.0
04-04-2020,Maharashtra,31.0,32.0,32.0,32.0,32.0,34.0,31.0,31.0,31.0,30.0,29.0,30.0,30.0,31.0,28.0,25.0,23.0,21.0,25.0,26.0,26.0,30.0,36.0,29.0,36.0,38.0,38.0,23.0,20.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,148.0,2.0,6.0,1.0
04-04-2020,Maharashtra,31.0,32.0,32.0,32.0,32.0,34.0,31.0,31.0,31.0,30.0,29.0,30.0,30.0,31.0,28.0,25.0,23.0,21.0,25.0,26.0,26.0,30.0,36.0,29.0,36.0,38.0,38.0,23.0,20.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,148.0,2.0,6.0,1.0
04-04-2020,Maharashtra,31.0,32.0,32.0,32.0,32.0,34.0,31.0,31.0,31.0,30.0,29.0,30.0,30.0,31.0,28.0,25.0,23.0,21.0,25.0,26.0,26.0,30.0,36.0,29.0,36.0,38.0,38.0,23.0,20.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,148.0,2.0,6.0,1.0
04-04-2020,Maharashtra,31.0,32.0,32.0,32.0,32.0,34.0,31.0,31.0,31.0,30.0,29.0,30.0,30.0,31.0,28.0,25.0,23.0,21.0,25.0,26.0,26.0,30.0,36.0,29.0,36.0,38.0,38.0,23.0,20.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,148.0,2.0,6.0,1.0
04-04-2020,Maharashtra,31.0,32.0,32.0,32.0,32.0,34.0,31.0,31.0,31.0,30.0,29.0,30.0,30.0,31.0,28.0,25.0,23.0,21.0,25.0,26.0,26.0,30.0,36.0,29.0,36.0,38.0,38.0,23.0,20.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,148.0,2.0,6.0,1.0
04-04-2020,Maharashtra,31.0,32.0,32.0,32.0,32.0,34.0,31.0,31.0,31.0,30.0,29.0,30.0,30.0,31.0,28.0,25.0,23.0,21.0,25.0,26.0,26.0,30.0,36.0,29.0,36.0,38.0,38.0,23.0,20.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,148.0,2.0,6.0,1.0
11-03-2020,Maharashtra,27.0,27.0,27.0,26.0,25.0,27.0,27.0,27.0,29.0,28.0,28.0,27.0,30.0,28.0,30.0,59.0,65.0,61.0,56.0,59.0,64.0,69.0,66.0,65.0,60.0,54.0,51.0,45.0,43.0,43.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-03-2020,Maharashtra,27.0,27.0,27.0,26.0,25.0,27.0,27.0,27.0,29.0,28.0,28.0,27.0,30.0,28.0,30.0,59.0,65.0,61.0,56.0,59.0,64.0,69.0,66.0,65.0,60.0,54.0,51.0,45.0,43.0,43.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12-03-2020,Maharashtra,26.0,27.0,27.0,27.0,26.0,25.0,27.0,27.0,27.0,29.0,28.0,28.0,27.0,30.0,28.0,60.0,59.0,65.0,61.0,56.0,59.0,64.0,69.0,66.0,65.0,60.0,54.0,51.0,45.0,43.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14-03-2020,Maharashtra,27.0,26.0,26.0,27.0,27.0,27.0,26.0,25.0,27.0,27.0,27.0,29.0,28.0,28.0,27.0,46.0,53.0,60.0,59.0,65.0,61.0,56.0,59.0,64.0,69.0,66.0,65.0,60.0,54.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0
14-03-2020,Maharashtra,27.0,26.0,26.0,27.0,27.0,27.0,26.0,25.0,27.0,27.0,27.0,29.0,28.0,28.0,27.0,46.0,53.0,60.0,59.0,65.0,61.0,56.0,59.0,64.0,69.0,66.0,65.0,60.0,54.0,51.0,0.0,0.0,1.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0
14-03-2020,Maharashtra,27.0,26.0,26.0,27.0,27.0,27.0,26.0,25.0,27.0,27.0,27.0,29.0,28.0,28.0,27.0,46.0,53.0,60.0,59.0,65.0,61.0,56.0,59.0,64.0,69.0,66.0,65.0,60.0,54.0,51.0,0.0,1.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0
14-03-2020,Maharashtra,27.0,26.0,26.0,27.0,27.0,27.0,26.0,25.0,27.0,27.0,27.0,29.0,28.0,28.0,27.0,46.0,53.0,60.0,59.0,65.0,61.0,56.0,59.0,64.0,69.0,66.0,65.0,60.0,54.0,51.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,0.0,0.0,0.0
16-03-2020,Maharashtra,30.0,28.0,27.0,26.0,26.0,27.0,27.0,27.0,26.0,25.0,27.0,27.0,27.0,29.0,28.0,51.0,41.0,46.0,53.0,60.0,59.0,65.0,61.0,56.0,59.0,64.0,69.0,66.0,65.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0
16-03-2020,Maharashtra,30.0,28.0,27.0,26.0,26.0,27.0,27.0,27.0,26.0,25.0,27.0,27.0,27.0,29.0,28.0,51.0,41.0,46.0,53.0,60.0,59.0,65.0,61.0,56.0,59.0,64.0,69.0,66.0,65.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0
